ID;NAME;STATUS;PREFIXES AS URL;PREFIXES AS LRU;HOME PAGE;START PAGES;CRAWLED;CRAWLING STATUS;INDEXING STATUS;INDEGREE;OUTDEGREE;NEIGHBOORS COUNT;TOTAL KNOWN PAGES;CRAWLED PAGES;CREATION TIMESTAMP;CREATION DATE;LAST MODIFICATION TIMESTAMP;LAST MODIFICATION DATE;Press (TAGS);HigherEd (TAGS);National Orgs (TAGS);AfroLatinAmericanWeb (TAGS);Arts&Entertainement (TAGS);Latin American Web (TAGS);AfricanWeb (TAGS);AfricanAmericanWeb (TAGS);Web Commons (TAGS);other (TAGS);createdBy (TECHNICAL INFO);mergedWebEntities (TECHNICAL INFO);recrawlNeeded (TECHNICAL INFO)
12;afromoderno.Wordpress.com;IN;http://afromodernidades.wordpress.com http://afromoderno.wordpress.com http://www.afromoderno.wordpress.com https://afromodernidades.wordpress.com https://afromoderno.wordpress.com https://www.afromoderno.wordpress.com;s:https|h:com|h:wordpress|h:afromodernidades| s:https|h:com|h:wordpress|h:afromoderno| s:https|h:com|h:wordpress|h:afromoderno|h:www| s:http|h:com|h:wordpress|h:afromodernidades| s:http|h:com|h:wordpress|h:afromoderno| s:http|h:com|h:wordpress|h:afromoderno|h:www|;https://afromoderno.wordpress.com;https://afromodernidades.wordpress.com https://afromodernidades.wordpress.com/ https://afromoderno.wordpress.com;TRUE;FINISHED;FINISHED;4;71;72;1298;144;1,57E+12;2019-10-30T13:58:39.202Z;1,57E+12;2019-11-13T21:09:54.736Z;;;;Activism;;;;;;;user via lru;11: afromodernidades.Wordpress.com (IN);TRUE
46;Harvard.edu;IN;http://harvard.edu http://www.harvard.edu https://harvard.edu https://www.harvard.edu;s:https|h:edu|h:harvard| s:https|h:edu|h:harvard|h:www| s:http|h:edu|h:harvard| s:http|h:edu|h:harvard|h:www|;http://www.harvard.edu;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;20;0;1,57E+12;2019-10-30T14:03:57.852Z;1,57E+12;2019-11-07T14:12:08.703Z;;edu;;;;;;;;;;;
48;Littlehaiticulturalcenter.com;IN;http://littlehaiticulturalcenter.com http://www.littlehaiticulturalcenter.com https://littlehaiticulturalcenter.com https://www.littlehaiticulturalcenter.com;s:https|h:com|h:littlehaiticulturalcenter| s:https|h:com|h:littlehaiticulturalcenter|h:www| s:http|h:com|h:littlehaiticulturalcenter| s:http|h:com|h:littlehaiticulturalcenter|h:www|;http://www.littlehaiticulturalcenter.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-13T20:32:37.492Z;;;museums/cult. centers;;;;;;;;;;
50;Festivaljazzplaza.com;IN;http://festivaljazzplaza.com http://www.festivaljazzplaza.com https://festivaljazzplaza.com https://www.festivaljazzplaza.com;s:https|h:com|h:festivaljazzplaza| s:https|h:com|h:festivaljazzplaza|h:www| s:http|h:com|h:festivaljazzplaza| s:http|h:com|h:festivaljazzplaza|h:www|;http://festivaljazzplaza.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;3;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-13T15:16:36.040Z;;;;;festivals;;;;;;;;
51;Ecuadoretxea.blogspot.com;IN;http://ecuadoretxea.blogspot.com http://www.ecuadoretxea.blogspot.com https://ecuadoretxea.blogspot.com https://www.ecuadoretxea.blogspot.com;s:https|h:blogspot.com|h:ecuadoretxea| s:https|h:blogspot.com|h:ecuadoretxea|h:www| s:http|h:blogspot.com|h:ecuadoretxea| s:http|h:blogspot.com|h:ecuadoretxea|h:www|;http://www.ecuadoretxea.blogspot.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-08T13:17:24.782Z;;;;;;Activism;;;;;;;
52;Iu.edu;IN;http://iu.edu http://www.iu.edu https://iu.edu https://www.iu.edu;s:https|h:edu|h:iu| s:https|h:edu|h:iu|h:www| s:http|h:edu|h:iu| s:http|h:edu|h:iu|h:www|;http://www.iu.edu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;3;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-07T14:12:08.435Z;;edu;;;;;;;;;;;
53;Granma.cu;IN;http://granma.cu http://www.granma.cu https://granma.cu https://www.granma.cu;s:https|h:cu|h:granma| s:https|h:cu|h:granma|h:www| s:http|h:cu|h:granma| s:http|h:cu|h:granma|h:www|;http://www.granma.cu;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;68;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-07T15:07:28.603Z;press;;;;;;;;;;;;
54;Latinousa.org;IN;http://latinousa.org http://www.latinousa.org https://latinousa.org https://www.latinousa.org;s:https|h:org|h:latinousa| s:https|h:org|h:latinousa|h:www| s:http|h:org|h:latinousa| s:http|h:org|h:latinousa|h:www|;http://www.latinousa.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-13T13:11:56.958Z;press;;;;;;;;;;;;
55;Blackpast.org;IN;http://blackpast.org http://www.blackpast.org https://blackpast.org https://www.blackpast.org;s:https|h:org|h:blackpast| s:https|h:org|h:blackpast|h:www| s:http|h:org|h:blackpast| s:http|h:org|h:blackpast|h:www|;http://www.blackpast.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-08T16:55:44.785Z;;;;;;;;resources;;;;;
56;Fivecolleges.edu;IN;http://fivecolleges.edu http://www.fivecolleges.edu https://fivecolleges.edu https://www.fivecolleges.edu;s:https|h:edu|h:fivecolleges| s:https|h:edu|h:fivecolleges|h:www| s:http|h:edu|h:fivecolleges| s:http|h:edu|h:fivecolleges|h:www|;http://www.fivecolleges.edu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-07T14:12:08.697Z;;edu;;;;;;;;;;;
57;Wbur.org;IN;http://wbur.org http://www.wbur.org https://wbur.org https://www.wbur.org;s:https|h:org|h:wbur| s:https|h:org|h:wbur|h:www| s:http|h:org|h:wbur| s:http|h:org|h:wbur|h:www|;http://www.wbur.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-13T13:11:57.004Z;press;;;;;;;;;;;;
59;Icrt.cu;IN;http://icrt.cu http://www.icrt.cu https://icrt.cu https://www.icrt.cu;s:https|h:cu|h:icrt| s:https|h:cu|h:icrt|h:www| s:http|h:cu|h:icrt| s:http|h:cu|h:icrt|h:www|;http://www.icrt.cu;;FALSE;UNCRAWLED;UNINDEXED;3;0;3;21;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-07T15:07:28.640Z;press;;Cuban govt;;;;;;;;;;
61;Lajiribilla.cu;IN;http://lajiribilla.cu http://www.lajiribilla.cu https://lajiribilla.cu https://www.lajiribilla.cu;s:https|h:cu|h:lajiribilla| s:https|h:cu|h:lajiribilla|h:www| s:http|h:cu|h:lajiribilla| s:http|h:cu|h:lajiribilla|h:www|;http://www.lajiribilla.cu;;FALSE;UNCRAWLED;UNINDEXED;7;0;7;155;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-07T15:07:28.607Z;press;;;;;;;;;;;;
63;Lapiduscenter.org;IN;http://lapiduscenter.org http://www.lapiduscenter.org https://lapiduscenter.org https://www.lapiduscenter.org;s:https|h:org|h:lapiduscenter| s:https|h:org|h:lapiduscenter|h:www| s:http|h:org|h:lapiduscenter| s:http|h:org|h:lapiduscenter|h:www|;http://www.lapiduscenter.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-13T20:26:39.769Z;;;;;;;;scholarly organizations;;;;;
64;Uncpress.org;IN;http://uncpress.org http://www.uncpress.org https://uncpress.org https://www.uncpress.org;s:https|h:org|h:uncpress| s:https|h:org|h:uncpress|h:www| s:http|h:org|h:uncpress| s:http|h:org|h:uncpress|h:www|;http://www.uncpress.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-07T14:16:16.226Z;press;;;;;;;;;;;;
65;Cubacounterpoints.com;IN;http://cubacounterpoints.com http://www.cubacounterpoints.com https://cubacounterpoints.com https://www.cubacounterpoints.com;s:https|h:com|h:cubacounterpoints| s:https|h:com|h:cubacounterpoints|h:www| s:http|h:com|h:cubacounterpoints| s:http|h:com|h:cubacounterpoints|h:www|;http://www.cubacounterpoints.com;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;3;0;1,57E+12;2019-10-30T14:03:57.853Z;1,57E+12;2019-11-13T14:34:28.952Z;blogs;;;;;;;;;;;;
322;Theroot.com;IN;http://theroot.com http://www.theroot.com https://theroot.com https://www.theroot.com;s:https|h:com|h:theroot| s:https|h:com|h:theroot|h:www| s:http|h:com|h:theroot| s:http|h:com|h:theroot|h:www|;http://www.theroot.com/so-you-re-afro-latinx-now-what-1821861287;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;8;0;1,57E+12;2019-10-30T14:04:20.093Z;1,57E+12;2019-11-14T14:23:42.210Z;black press;;;;;;;;;;;;
324;Usc.edu;IN;http://usc.edu http://www.usc.edu https://usc.edu https://www.usc.edu;s:https|h:edu|h:usc| s:https|h:edu|h:usc|h:www| s:http|h:edu|h:usc| s:http|h:edu|h:usc|h:www|;http://www.usc.edu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:20.094Z;1,57E+12;2019-11-07T14:12:08.690Z;;edu;;;;;;;;;;;
325;Vibe.com;IN;http://vibe.com http://www.vibe.com https://vibe.com https://www.vibe.com;s:https|h:com|h:vibe| s:https|h:com|h:vibe|h:www| s:http|h:com|h:vibe| s:http|h:com|h:vibe|h:www|;http://www.vibe.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;4;0;1,57E+12;2019-10-30T14:04:20.094Z;1,57E+12;2019-11-08T17:18:11.723Z;press;;;;;;;;;;;;
326;Urbanp.org;IN;http://urbanp.org http://www.urbanp.org https://urbanp.org https://www.urbanp.org;s:https|h:org|h:urbanp| s:https|h:org|h:urbanp|h:www| s:http|h:org|h:urbanp| s:http|h:org|h:urbanp|h:www|;http://www.urbanp.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:20.094Z;1,57E+12;2019-11-14T14:32:31.590Z;;;Foundations/NGOs;;;;;;;;;;
327;Escholarship.org;IN;http://escholarship.org http://www.escholarship.org https://escholarship.org https://www.escholarship.org;s:https|h:org|h:escholarship| s:https|h:org|h:escholarship|h:www| s:http|h:org|h:escholarship| s:http|h:org|h:escholarship|h:www|;http://www.escholarship.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:20.094Z;1,57E+12;2019-11-13T15:08:48.439Z;;academic resources;;;;;;;;;;;
328;Thesternfacts.com;IN;http://thesternfacts.com http://www.thesternfacts.com https://thesternfacts.com https://www.thesternfacts.com;s:https|h:com|h:thesternfacts| s:https|h:com|h:thesternfacts|h:www| s:http|h:com|h:thesternfacts| s:http|h:com|h:thesternfacts|h:www|;http://www.thesternfacts.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:20.094Z;1,57E+12;2019-11-13T13:11:56.982Z;press;;;;;;;;;;;;
330;Freerepublic.com;IN;http://freerepublic.com http://www.freerepublic.com https://freerepublic.com https://www.freerepublic.com;s:https|h:com|h:freerepublic| s:https|h:com|h:freerepublic|h:www| s:http|h:com|h:freerepublic| s:http|h:com|h:freerepublic|h:www|;http://www.freerepublic.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:20.094Z;1,57E+12;2019-11-13T15:23:04.420Z;press;;;;;;;;;;;;
331;Miamitimesonline.com;IN;http://miamitimesonline.com http://www.miamitimesonline.com https://miamitimesonline.com https://www.miamitimesonline.com;s:https|h:com|h:miamitimesonline| s:https|h:com|h:miamitimesonline|h:www| s:http|h:com|h:miamitimesonline| s:http|h:com|h:miamitimesonline|h:www|;http://www.miamitimesonline.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;5;0;1,57E+12;2019-10-30T14:04:20.094Z;1,57E+12;2019-11-13T13:11:56.971Z;press;;;;;;;;;;;;
332;Wikibooks.org;IN;http://wikibooks.org http://www.wikibooks.org https://wikibooks.org https://www.wikibooks.org;s:https|h:org|h:wikibooks| s:https|h:org|h:wikibooks|h:www| s:http|h:org|h:wikibooks| s:http|h:org|h:wikibooks|h:www|;http://www.wikibooks.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:20.094Z;1,57E+12;2019-11-07T14:59:49.893Z;;;;;;;;;web commons;;;;
333;Pslweb.org;IN;http://pslweb.org http://www.pslweb.org https://pslweb.org https://www.pslweb.org;s:https|h:org|h:pslweb| s:https|h:org|h:pslweb|h:www| s:http|h:org|h:pslweb| s:http|h:org|h:pslweb|h:www|;http://www.pslweb.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:04:20.095Z;1,57E+12;2019-11-14T13:50:17.889Z;;;Foundations/NGOs;;;;;;;;;;
334;Thedailybeast.com;IN;http://thedailybeast.com http://www.thedailybeast.com https://thedailybeast.com https://www.thedailybeast.com;s:https|h:com|h:thedailybeast| s:https|h:com|h:thedailybeast|h:www| s:http|h:com|h:thedailybeast| s:http|h:com|h:thedailybeast|h:www|;http://www.thedailybeast.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:04:20.095Z;1,57E+12;2019-11-13T13:11:56.959Z;press;;;;;;;;;;;;
1348;Albaceteporcuba.com;IN;http://albaceteporcuba.com http://www.albaceteporcuba.com https://albaceteporcuba.com https://www.albaceteporcuba.com;s:https|h:com|h:albaceteporcuba| s:https|h:com|h:albaceteporcuba|h:www| s:http|h:com|h:albaceteporcuba| s:http|h:com|h:albaceteporcuba|h:www|;http://www.albaceteporcuba.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:09:32.128Z;1,57E+12;2019-11-08T16:12:24.321Z;;;;;;Activism;;;;;;;
1356;Wikimedia.org;IN;http://wikimedia.org http://www.wikimedia.org https://wikimedia.org https://www.wikimedia.org;s:https|h:org|h:wikimedia| s:https|h:org|h:wikimedia|h:www| s:http|h:org|h:wikimedia| s:http|h:org|h:wikimedia|h:www|;http://www.wikimedia.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:09:52.587Z;1,57E+12;2019-11-07T14:59:49.895Z;;;;;;;;;web commons;;;;
1357;Plantas-Medicinales.tv;IN;http://plantas-medicinales.tv http://www.plantas-medicinales.tv https://plantas-medicinales.tv https://www.plantas-medicinales.tv;s:https|h:tv|h:plantas-medicinales| s:https|h:tv|h:plantas-medicinales|h:www| s:http|h:tv|h:plantas-medicinales| s:http|h:tv|h:plantas-medicinales|h:www|;http://www.plantas-medicinales.tv;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:09:52.587Z;1,57E+12;2019-11-14T13:40:49.250Z;;;;;;;;;;forums, online enciclopedias;;;
1360;Worldcat.org;IN;http://worldcat.org http://www.worldcat.org https://worldcat.org https://www.worldcat.org;s:https|h:org|h:worldcat| s:https|h:org|h:worldcat|h:www| s:http|h:org|h:worldcat| s:http|h:org|h:worldcat|h:www|;http://www.worldcat.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:10:08.306Z;1,57E+12;2019-11-13T13:14:12.790Z;;academic resources;;;;;;;;;;;
1361;Larumbanoescomoayer.blogspot.de;IN;http://larumbanoescomoayer.blogspot.de http://www.larumbanoescomoayer.blogspot.de https://larumbanoescomoayer.blogspot.de https://www.larumbanoescomoayer.blogspot.de;s:https|h:blogspot.de|h:larumbanoescomoayer| s:https|h:blogspot.de|h:larumbanoescomoayer|h:www| s:http|h:blogspot.de|h:larumbanoescomoayer| s:http|h:blogspot.de|h:larumbanoescomoayer|h:www|;http://www.larumbanoescomoayer.blogspot.de;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:10:11.669Z;1,57E+12;2019-11-08T13:44:05.165Z;;;;resources;;;;;;;;;
1362;Furius.ca;IN;http://furius.ca http://www.furius.ca https://furius.ca https://www.furius.ca;s:https|h:ca|h:furius| s:https|h:ca|h:furius|h:www| s:http|h:ca|h:furius| s:http|h:ca|h:furius|h:www|;http://www.furius.ca;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:10:11.669Z;1,57E+12;2019-11-13T15:25:57.843Z;;;;resources;;;;;;;;;
1363;Nikysalsablog.com;IN;http://nikysalsablog.com http://www.nikysalsablog.com https://nikysalsablog.com https://www.nikysalsablog.com;s:https|h:com|h:nikysalsablog| s:https|h:com|h:nikysalsablog|h:www| s:http|h:com|h:nikysalsablog| s:http|h:com|h:nikysalsablog|h:www|;http://www.nikysalsablog.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:10:11.669Z;1,57E+12;2019-11-07T14:29:41.945Z;;;;;music & dance service & prod;;;;;;;;
1364;Upc.edu;IN;http://upc.edu http://www.upc.edu https://upc.edu https://www.upc.edu;s:https|h:edu|h:upc| s:https|h:edu|h:upc|h:www| s:http|h:edu|h:upc| s:http|h:edu|h:upc|h:www|;http://www.upc.edu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:10:41.872Z;1,57E+12;2019-11-07T14:12:08.684Z;;edu;;;;;;;;;;;
1365;Edicioneswanafrica.com;IN;http://edicioneswanafrica.com http://www.edicioneswanafrica.com https://edicioneswanafrica.com https://www.edicioneswanafrica.com;s:https|h:com|h:edicioneswanafrica| s:https|h:com|h:edicioneswanafrica|h:www| s:http|h:com|h:edicioneswanafrica| s:http|h:com|h:edicioneswanafrica|h:www|;https://edicioneswanafrica.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:10:41.872Z;1,57E+12;2019-11-07T14:49:32.333Z;;;;;publishing;;;;;;;;
1366;Eliberico.com;IN;http://eliberico.com http://www.eliberico.com https://eliberico.com https://www.eliberico.com;s:https|h:com|h:eliberico| s:https|h:com|h:eliberico|h:www| s:http|h:com|h:eliberico| s:http|h:com|h:eliberico|h:www|;http://www.eliberico.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:11:02.805Z;1,57E+12;2019-11-08T17:11:48.975Z;press;;;;;;;;;;;;
1367;Rakatanproductions.com;IN;http://rakatanproductions.com http://www.rakatanproductions.com https://rakatanproductions.com https://www.rakatanproductions.com;s:https|h:com|h:rakatanproductions| s:https|h:com|h:rakatanproductions|h:www| s:http|h:com|h:rakatanproductions| s:http|h:com|h:rakatanproductions|h:www|;https://www.rakatanproductions.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:11:02.806Z;1,57E+12;2019-11-07T14:46:01.563Z;;;;;music & dance service & prod;;;;;;;;
1368;Cmlk.org;IN;http://cmlk.org http://www.cmlk.org https://cmlk.org https://www.cmlk.org;s:https|h:org|h:cmlk| s:https|h:org|h:cmlk|h:www| s:http|h:org|h:cmlk| s:http|h:org|h:cmlk|h:www|;http://www.cmlk.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:11:22.249Z;1,57E+12;2019-11-13T14:05:21.422Z;;;Foundations/NGOs;Activism;;;;;;;;;
1371;Circuitoliquido.com;IN;http://circuitoliquido.com http://www.circuitoliquido.com https://circuitoliquido.com https://www.circuitoliquido.com;s:https|h:com|h:circuitoliquido| s:https|h:com|h:circuitoliquido|h:www| s:http|h:com|h:circuitoliquido| s:http|h:com|h:circuitoliquido|h:www|;http://www.circuitoliquido.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:12:08.804Z;1,57E+12;2019-11-13T13:59:13.210Z;;;;;;Activism;;;;;;;
1372;Acostadanza.com;IN;http://acostadanza.com http://www.acostadanza.com https://acostadanza.com https://www.acostadanza.com;s:https|h:com|h:acostadanza| s:https|h:com|h:acostadanza|h:www| s:http|h:com|h:acostadanza| s:http|h:com|h:acostadanza|h:www|;http://www.acostadanza.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;4;0;1,57E+12;2019-10-30T14:12:14.327Z;1,57E+12;2019-11-07T14:29:19.912Z;;;;;music & dance service & prod;;;;;;;;
1373;Libramagazine.com;IN;http://libramagazine.com http://www.libramagazine.com https://libramagazine.com https://www.libramagazine.com;s:https|h:com|h:libramagazine| s:https|h:com|h:libramagazine|h:www| s:http|h:com|h:libramagazine| s:http|h:com|h:libramagazine|h:www|;http://www.libramagazine.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:12:36.560Z;1,57E+12;2019-11-08T17:14:14.783Z;press;;;;;;;;;;;;
1374;Harmoniarosales.com;IN;http://harmoniarosales.com http://www.harmoniarosales.com https://harmoniarosales.com https://www.harmoniarosales.com;s:https|h:com|h:harmoniarosales| s:https|h:com|h:harmoniarosales|h:www| s:http|h:com|h:harmoniarosales| s:http|h:com|h:harmoniarosales|h:www|;https://www.harmoniarosales.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:12:36.561Z;1,57E+12;2019-11-13T15:36:24.406Z;;;;;;;;culture;;;;;
1375;Face2Faceafrica.com;IN;http://face2faceafrica.com http://www.face2faceafrica.com https://face2faceafrica.com https://www.face2faceafrica.com;s:https|h:com|h:face2faceafrica| s:https|h:com|h:face2faceafrica|h:www| s:http|h:com|h:face2faceafrica| s:http|h:com|h:face2faceafrica|h:www|;http://www.face2faceafrica.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:12:36.561Z;1,57E+12;2019-11-13T15:14:30.893Z;black press;;;;;;;;;;;;
1376;Urjc.es;IN;http://urjc.es http://www.urjc.es https://urjc.es https://www.urjc.es;s:https|h:es|h:urjc| s:https|h:es|h:urjc|h:www| s:http|h:es|h:urjc| s:http|h:es|h:urjc|h:www|;http://www.urjc.es;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:12:53.331Z;1,57E+12;2019-11-14T14:32:44.681Z;;edu;;;;;;;;;;;
1377;Cancionerorumbero.blogspot.de;IN;http://cancionerorumbero.blogspot.de http://www.cancionerorumbero.blogspot.de https://cancionerorumbero.blogspot.de https://www.cancionerorumbero.blogspot.de;s:https|h:blogspot.de|h:cancionerorumbero| s:https|h:blogspot.de|h:cancionerorumbero|h:www| s:http|h:blogspot.de|h:cancionerorumbero| s:http|h:blogspot.de|h:cancionerorumbero|h:www|;http://www.cancionerorumbero.blogspot.de;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:12:53.331Z;1,57E+12;2019-11-07T20:59:01.824Z;;;;resources;;;;;;;;;
1378;Creativecommons.org;IN;http://creativecommons.org http://www.creativecommons.org https://creativecommons.org https://www.creativecommons.org;s:https|h:org|h:creativecommons| s:https|h:org|h:creativecommons|h:www| s:http|h:org|h:creativecommons| s:http|h:org|h:creativecommons|h:www|;http://www.creativecommons.org;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;3;0;1,57E+12;2019-10-30T14:13:18.554Z;1,57E+12;2019-11-08T17:09:31.796Z;;;;;;;;;web commons;;;;
1379;Havanatimesenespanol.org;IN;http://havanatimesenespanol.org http://www.havanatimesenespanol.org https://havanatimesenespanol.org https://www.havanatimesenespanol.org;s:https|h:org|h:havanatimesenespanol| s:https|h:org|h:havanatimesenespanol|h:www| s:http|h:org|h:havanatimesenespanol| s:http|h:org|h:havanatimesenespanol|h:www|;http://www.havanatimesenespanol.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:13:29.274Z;1,57E+12;2019-11-08T17:12:57.210Z;press;;;;;;;;;;;;
1380;Santaclarasumusicos.blogspot.com;IN;http://santaclarasumusicos.blogspot.com http://www.santaclarasumusicos.blogspot.com https://santaclarasumusicos.blogspot.com https://www.santaclarasumusicos.blogspot.com;s:https|h:blogspot.com|h:santaclarasumusicos| s:https|h:blogspot.com|h:santaclarasumusicos|h:www| s:http|h:blogspot.com|h:santaclarasumusicos| s:http|h:blogspot.com|h:santaclarasumusicos|h:www|;http://www.santaclarasumusicos.blogspot.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:13:42.762Z;1,57E+12;2019-11-07T14:28:30.061Z;;;;;music & dance service & prod;;;;;;;;
1383;Krudascubensi.com;IN;http://krudascubensi.com http://www.krudascubensi.com https://krudascubensi.com https://www.krudascubensi.com;s:https|h:com|h:krudascubensi| s:https|h:com|h:krudascubensi|h:www| s:http|h:com|h:krudascubensi| s:http|h:com|h:krudascubensi|h:www|;http://www.krudascubensi.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:13:53.856Z;1,57E+12;2019-11-13T15:59:49.758Z;;;;feminism;;;;;;;;;
1384;Transfusioncultural.org;IN;http://transfusioncultural.org http://www.transfusioncultural.org https://transfusioncultural.org https://www.transfusioncultural.org;s:https|h:org|h:transfusioncultural| s:https|h:org|h:transfusioncultural|h:www| s:http|h:org|h:transfusioncultural| s:http|h:org|h:transfusioncultural|h:www|;http://www.transfusioncultural.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:14:30.609Z;1,57E+12;2019-11-14T14:29:38.768Z;;;Foundations/NGOs;;;;;;;;;;
1387;Radiotelevisionmarti.com;IN;http://radiotelevisionmarti.com http://www.radiotelevisionmarti.com https://radiotelevisionmarti.com https://www.radiotelevisionmarti.com;s:https|h:com|h:radiotelevisionmarti| s:https|h:com|h:radiotelevisionmarti|h:www| s:http|h:com|h:radiotelevisionmarti| s:http|h:com|h:radiotelevisionmarti|h:www|;http://www.radiotelevisionmarti.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:15:05.917Z;1,57E+12;2019-11-07T14:51:26.542Z;radio;;;;;;;;;;;;
